CMTE_ID|CMTE_NAME|CMTE_DESIGN|CMTE_TYPE|CMTE_PTY_AFFILIATION|CAND_ID|CONNECTED_ORG_TYPE|CONNECTED_ORG_NAME|CMTE_ZIP|CMTE_CITY|CMTE_STATE
C00271098|NATURAL LAW PARTY OF OHIO|U|X|UNK|||NATURAL LAW PARTY OF THE U S A|44116|CLEVELAND|OH
C00271106|PHIL PIRTLE WACKY CAMPAIGN COMMITTEE|P|P|UNK|P20001749|||61821|CHAMPAIGN|IL
C00271114|PETE KUBBS WACKY CAMPAIGN COMM|P|P|UNK|P20001756|||61821|CHAMPAIGN|IL
C00271122|PERMANENT MEMBER NATIONAL SENATORIAL COMM|P|P|REP|P20001764|||34625|CLEARWATER|FL
C00271130|DR JOHN HAGELIN FOR PRESIDENT COMMITTEE OF MICHIGAN|A|P|UNK|P20001681|||48116|BRIGHTON|MI
C00271148|DR JOHN HAGELIN FOR PRESIDENT COMMITTEE OF OHIO|A|P||P20001681|||44116|CLEVELAND|OH
C00271155|DR JOHN HAGELIN FOR PRESIDENT COMMITTEE OF CONNECTICUT|A|P|UNK|P20001681|||06880|WESTPORT|CT
C00271163|MANDELL FOR CONGRESS|P|H||H2MN03047|||55424|EDINA|MN
C00271171|QUINN FOR CONGRESS|P|H||H2NY30041|||14127|ORCHARD PARK|NY
C00271189|RICHARDSON FOR CONGRESS COMMITTEE|P|H|IND|H2RI01061|||02835|JAMESTOWN|RI
C00271197|CLARENBACH COMMITTEE|A|H||H2WI02041|||53703|MADISON|WI
C00271205|TONIS FOR CONGRESS|P|H||H2MA11102|||02401|BROCKTON|MA
C00271213|GORSKI FOR CONGRESS|P|H|DEM|H2NY30058|||14224|WEST SENECA|NY
C00271221|DR JOHN HAGELIN FOR PRESIDENT COMMITTEE OF MASSACHUSETTS|A|P|UNK|P20001681|||02048|MANSFIELD|MA
C00271239|NATURAL LAW PARTY OF MASSACHUSETTS|U|X||||NATURAL LAW PARTY OF THE USA|02048|MANSFIELD|MA
C00271247|BLACKBURN FOR CONGRESS COMMITTEE|P|H||H2FL20027|||33156|MIAMI|FL
C00271254|VETERANS CONSOLIDATED RIGHTS ASSOCIATION|U|N|||||71291|WEST MONROE|LA
C00271262|BUXTON CAMPAIGN|P|H||H2WI09038|||53045|BROOKFIELD|WI
C00271270|PHIL SCHILIRO FOR CONGRESS COMMITTEE|P|H|DEM|H2NY04046|||11510|BALDWIN|NY
C00271288|CAMPAIGN ACCOUNT OF BILL CLARK|A|H|DEM|H2FL23013|||33311|LAUDERDALE LAKES|FL
C00271296|CITIZENS FOR VONDERSAAR|P|S|DEM|S0AK00097|||99603|HOMER|AK
C00271304|COMMITTEE TO ELECT DR JAMES LEWIS TO CONGRESS|P|H|IND|H2AL07108|||35203|BIRMINGHAM|AL
C00271312|COMMITTEE TO ELECT NYDIA M VELAZQUEZ TO CONGRESS|P|H|DEM|H2NY00010|||11229|BROOKLYN|NY
C00271320|D'AMICO FOR CONGRESS|P|H|DEM|H2MA03109|||01609|WORCESTER|MA
C00271338|AMERIPAC: THE FUND FOR A GREATER AMERICA|U|N||||NONE|20005|WASHINGTON|DC
C00271346|WASHINGTON COMMITTEE TO ELECT DR JOHN HAGELIN FOR PRESIDENT|A|P|UNK|P20001681|||98118|SEATTLE|WA
C00271353|JOE COOK IN CONGRESS COMMITTEE|P|H||H0WI04041|||53186|WAUKESHA|WI
C00271361|CALIFORNIA ENERGY COMPANY INC PAC (CECI - PAC)|U|N|||C|CALIFORNIA ENERGY COMPANY INC|68154|OMAHA|NE
C00271379|ATTORNEY GENERAL DAN LUNGREN LAW AND ORDER VOTER GUIDE COMMITTEE - FEDERAL|U|N||||ATY GEN DAN LUNGREN LAW & ORDER VOTER.|95814|SACRAMENTO|CA
C00271387|COMMITTEE TO ELECT SAM COPPERSMITH|P|H|DEM|H2AZ01099|||85280|TEMPE|AZ
C00271395|NATURAL LAW PARTY OF WASHINGTON|U|Y||||NATURAL LAW PARTY OF THE USA|98118|SEATTLE|WA
C00271403|CUYAHOGA COUNTY REPUBLICAN ORGANIZATION - FEDERAL|U|X|REP|||OHIO REP PTY|44114|CLEVELAND|OH
C00271411|CAF BOILERMAKERS LOCAL 482 PAC|U|N|||L|INTERN BROTHERHOOD OF BOILERMAKERS|62024|EAST ALTON|IL
C00271429|BILL VARDEMAN FOR CONGRESS|P|H||H0OK02046|||74434|FT GIBSON|OK
C00271437|JOHNSON FOR U S SENATE|P|S||S2SC00038|||29075|LITTLE MOUNTAIN|SC
C00271445|NON-PROPHET COMMITTEE TO ELECT PAUL E TRENT SENATOR|P|S||S2OK00046|||73130|MIDWEST|OK
C00271452|ROB DOMIMIAMMI FOR CONGRESS|P|H||H2NJ08117|||07424|WEST PATERSON|NJ
C00271460|DICK FRANSON FOR CONGRESS VOLUNTEER COMMITTEE|P|H||H6MN07130|||55406|MINNEAPOLIS|MN
C00271478|SENATE VICTORY FUND|J|X||S4WV00027||DEMOCRATIC SENATORIAL CAMPAIGN COMM|20003|WASHINGTON|DC
C00271486|FREEDOM OF EXPRESSION '92|J|X||S2NY00119|||20003|WASHINGTON|DC
C00271494|MARSHALL FOR THE UNITED STATES SENATE|P|S||S2WA00239|||99336|KENNEWICK|WA
C00271502|KOPPIE FOR SENATE|P|S||S2IL00044|||60136|GILBERTS|IL
C00271510|DR JOHN HAGELIN FOR PRESIDENT COMMITTEE-NEVADA|A|P|UNK|P20001681|||89451|INCLINE VILLAGE|NV
C00271528|DR JOHN HAGELIN FOR PRESIDENT COMMITTEE FOR ORANGE COUNTY|A|P|UNK|P20001681|||92667|VILLA PARK|CA
C00271536|DR JOHN HAGELIN FOR PRESIDENT COMMITTEE OF ILLINOIS|A|P|UNK|P20001681|||60305|RIVER FOREST|IL
C00271544|KENNETH E BLEVENS SR FOR SENATE COMMITTEE|P|S||S2NH00157|||03301|CONCORD|NH
C00271551|DETROIT COALITION FOR PEROT|A|P|IND|P20001558|||48226|DETROIT|MI
C00271569|HIGGINS FOR CONGRESS|P|H||H2NY30066|||14220|BUFFALO|NY
C00271577|JERRY HILL FOR CONGRESS COMMITTEE|P|H||H2OK02059|||74402|MUSKOGEE|OK
C00271585|GRAHAM FOR U S REPRESENTATIVE|P|H||H2FL07065|||32118|DAYTONA BEACH|FL
C00271593|COMMITTEE TO ELECT EDWARD E CALDWELL|P|H|IND|H2GA09101|||30720|DALTON|GA
C00271601|BLAND FOR CONGRESS COMMITTEE|P|H|REP|H2SC03024|||29802|AIKEN|SC
C00271619|COMMITTEE TO ELECT HEYMAN TO CONGRESS|P|H|DEM|H2CT05073|||06877|RIDGEFIELD|CT
C00271627|JON LOGE FOR CONGRESS|P|H|REP|H2FL13071|||33939|NAPLES|FL
C00271635|ALTERNATIVE CANDIDATE COMMITTEE|U|N|||||93108|SANTA BARBARA|CA
C00271643|PEACE VOTER|U|N|||||06119|WEST HARTFORD|CT
C00271650|FRIENDS OF BELINDA G NOAH|P|H|UNK|H2FL05085|||32302|TALLAHASSEE|FL
C00271668|COMMITTEE TO ELECT GLENN C HAMPSON UNITED STATES HOUSE OF REPRESENTATIVE|P|H|REP|H2WA07036|||20016|WASHINGTON|DC
C00271676|JOAN C DURBAK CANDIDATE FOR US CONGRESS 19TH|P|H||H2OH19139|||||
C00271684|KEITH FOR CONGRESS COMMITTEE|P|H||H2FL05093|||32607|GAINESVILLE|FL
C00271692|CITIZENS FOR DE STIGTER|P|H|REP|H2MI02090|||49426|HUDSONVILLE|MI
C00271700|DENTON FOR CONGRESS|P|H|DEM|H2FL06083|||32606|GAINESVILLE|FL
C00271718|BOB RIES FOR CONGRESS|P|H||H2TN06055|||37075|HENDERSONVILLE|TN
C00271726|STABLER FOR CONGRESS COMMITTEE|P|H||H2GA05091|||30309|ATLANTA|GA
C00271734|TOM HOGAN FOR CONGRESS|P|H||H2FL05101|||34601|BROOKSVILLE|FL
C00271742|DEMOCRATS ABROAD FRANCE|U|Y|DEM|||DEMOCRATIC PARTY COMMITTEE ABROAD|75008|PARIS FRANCE|ZZ
C00271759|NATURAL LAW PARTY OF ALABAMA|U|X|UNK|||NATURAL LAW PARTY OF THE U S A|35630|FLORENCE|AL
C00271767|GEOFFREY ROSSIG FOR U S CONGRESS|P|H|REP|H2TN04126|||38556|JAMESTOWN|TN
C00271775|ERNEST L PADGETT JR FOR CONGRESS|P|H|DEM|H2FL01076|||32570|MILTON|FL
C00271783|KELLER TO CONGRESS|P|H||H2FL01050|||32569|MARY ESTER|FL
C00271791|OPERATION AMBUSH|U|U||P00000455|||22201|ARLINGTON|VA
C00271809|COMMITTEE TO ELECT H ERIC ELBOT|P|H||H2MA06052|||01915|BEVERLY|MA
C00271817|PACIFIC NUCLEAR SYSTEMS INC POLITICAL ACTION COMMITTEE|U|N|||C|PACIFIC NUCLEAR SYSTEMS INC|98003|FEDERAL WAY|WA
C00271825|FRIENDS OF BOB CUNNINGHAM|P|H|REP|H0GA08024|||31208|MACON|GA
C00271833|CALIFORNIA SANE/FREEZE POLITICAL ACTION COMMITTEE|U|N|||T|CALIFORNIA SANE/FREEZE|94110|SAN FRANCISCO|CA
C00271841|MICHIGAN 15TH CONGRESSIONAL  DISTRICT DEMOCRATIC ORGANIZATION|U|Y|DEM|||MICHIGAN DEMOCRATIC PARTY|48185|WESTLAND|MI
C00271858|55TH ASSEMBLY DISTRICT COMMITTEE CALIFORNIA DEMOCRATIC PARTY|U|Y||||STATE DEMOCRATIC PARTY|20016|WASHINGTON|DC
C00271874|TOMAS ESTRADA-PALMA FOR U S SENATE COMMITTEE|P|S|LIB|S2MD00347|||21206|BALTIMORE|MD
C00271882|NATURAL LAW PARTY OF RHODE ISLAND|U|X||||NATURAL LAW PARTY OF THE USA|02920|CRANSTON|RI
C00271890|NATURAL-LAW PARTY OF MARYLAND INC|U|X||||NATURAL LAW PARTY OF THE USA|20910|SILVER SPRING|MD
C00271908|NATURAL LAW PARTY OF WASHINGTON DC|U|X||||NATURAL LAW PARTY OF THE USA|20910|SILVER SPRING|MD
C00271916|NATURAL LAW PARTY OF MISSOURI|U|X||||NATURAL LAW PARTY OF THE USA|63112|ST LOUIS|MO
C00271924|NANCY NORMAN FOR CONGRESS|P|H||H2NY23046|||12110|LATHAM|NY
C00271932|BILL WASHINGTON FOR CONGRESS|P|H||H2FL23039|||33401|WEST PALM BEACH|FL
C00271940|MACDONNELL FOR CONGRESS COMMITTEE|P|H|REP|H2AZ06064|||85214|MESA|AZ
C00271957|DR JOHN HAGELIN FOR PRESIDENT COMMITTEE OF RHODE ISLAND|A|P|UNK|P20001681|||02920|CRANSTON|RI
C00271965|DR JOHN HAGELIN FOR PRESIDENT COMMITTEE OF MARYLAND INC|A|P|UNK|P20001681|||20910|SILVER SPRING|MD
C00271973|DR JOHN HAGELIN FOR PRESIDENT COMMITTEE OF MISSOURI|A|P|UNK|P20001681|||63112|ST LOUIS|MO
C00271981|DR JOHN HAGELIN FOR PRESIDENT COMMITTEE OF WASHINGTON D C|A|P|UNK|P20001681|||20910|SILVER SPRING|MD
C00271999|SOCIALIST WORKERS 1992 NEW YORK CAMPAIGN|U|N||||NONE|10011|NEW YORK|NY
C00272005|CAMPAIGN ACCOUNT FOR ADRIENNE M PERRY|P|H|DEM|H2FL07073|||32750|LONGWOOD|FL
C00272013|CAROL KOOISTRA FOR CONGRESS COMMITTEE|P|H||H2MI03080|||49506|GRAND RAPIDS|MI
C00272021|DON SCHULTZ FOR CONGRESS|P|H||H2WI03031|||54017|NEW RICHMOND|WI
C00272039|KRAFT FOR CONGRESS|P|H||H2MN07048|||56470|PARK RAPIDS|MN
C00272047|BERNARD ANSCHER CAMPAIGN FUND|P|H||H0FL18041|||33161|N MIAMI|FL
C00272054|DANIEL F HERRINGA FOR CONGRESS|P|H|DEM|H2MI01076|||49650|LAKE ANN|MI
C00272062|KATERI WALSH FOR CONGRESS COMMITTEE|P|H|DEM|H2MA02028|||01108|SPRINGFIELD|MA
C00272070|PUT PEOPLE FIRST|P|H|DEM|H2MI02082|||49010|ALLEGAN|MI
C00272088|COMMITTEE TO ELECT JEFF WHITESIDES|P|H||H2TN06048|||37027|BRENTWOOD|TN
C00272096|ROBERT L WICK FOR UNITED STATES CONGRESS|P|H|REP|H2CA15045|||95129|SAN JOSE|CA
C00272104|JOHN QUINCY ADAMS SOCIETY POLITICAL ACTION COMMITTEE|U|N|||||20013|WASHINGTON|DC
C00272112|FORREST FOR CONGRESS|P|H||H2FL07081|||32170|NEW SMYRNA BEACH|FL
C00272138|COMMISSION FOR DELIVERY OF EFFECTIVE PUBLIC SERVICE|U|N|||T|NONE|19143|PHILA|PA
C00272146|"TEXAS ENVIRONMENTAL ACTION LEAGUE ""TEAL"""|U|N|||||77253|HOUSTON|TX
C00272153|COMMITTEE TO ELECT MCHUGH|P|H||H2NY24036|||13601|WATERTOWN|NY
C00272161|CLINTON/GORE '92 COMMITTEE|P|P|DEM|P20000642|||72201|LITTLE ROCK|AR
C00272179|JOE SHYNE FOR CONGRESS|P|H||H2LA04053|||71105|SHREVEPORT|LA
C00272187|COMMITTEE TO ELECT BILL SULLIVAN|P|H||H2CA10103|||94566|PLEASANTON|CA
C00272195|RUSSELL FOR CONGRESS|P|H||H4MO08014|||63848|GIDEON|MO
C00272203|NATE TRUMAN FOR CONGRESS|P|H||H2CA35068|||90249|GARDENA|CA
C00272211|PETE KING FOR CONGRESS COMMITTEE|P|H||H2NY03089|||11789|SEAFORD|NY
C00272229|COMMITTEE TO ELECT SAL ALBANESE|A|H||H0NY14106|||11228|BKLYN|NY
C00272237|THEEMLING FOR CONGRESS '92|P|H|REP|H8NJ14153|||07093|GUTTENBERG|NJ
C00272245|FRIENDS OF ELIZABETH COLON|P|H|DEM|H2NY12072|||10009|NEW YORK|NY
C00272252|MARY J FARINELLI CAMPAIGN COMMITTEE|P|H|IND|H2MA05062|||02117|BOSTON|MA
C00272260|JIM THORPE FOR CONGRESS COMMITTEE|P|H|REP|H2FL13089|||34237|SARASOTA|FL
C00272278|JIM HALL FOR CONGRESS COMMITTEE|P|H|REP|H2KS03109|||66085|STILWELL|KS
C00272286|RORY BLAKE FOR CONGRESS|P|H||H2NC09043|||28236|CHARLOTTE|NC
C00272294|CHARLES BLACK FOR CONGRESS|P|H|REP|H2TN09109|||38186|MEMPHIS|TN
C00272302|COMMITTEE FOR A CITIZEN CONGRESSMAN/ANDY MARTIN FOR THE U S HOUSE|P|H||H2FL03049|||32604|GAINESVILLE|FL
C00272310|DR JOHN HAGELIN FOR PRESIDENT COMMITTEE OF NEW MEXICO|A|P|UNK|P20001681|||87107|ALBUQUERQUE|NM
C00272328|NATURAL LAW PARTY OF NEW MEXICO|U|X||||NATURAL LAW PARTY OF THE USA|87107|ALBUQUERQUE|NM
C00272336|PEROT FOR PRESIDENT DELEGATE COMMITTEE OF ELK GROVE|U|U||P20001558|||95624|ELK GROVE|CA
C00272344|NATURAL LAW PARTY OF PENNSYLVANIA|U|X||||NATURAL LAW PARTY OF THE U S A|18104|ALLENTOWN|PA
C00272351|LARRY ROCKEFELLER FOR U S SENATE|P|S|REP|S2NY00168|||10163|NEW YORK|NY
C00272369|ELMER FOR CONGRESS|P|H||H2WI01043|||53536|EVANSVILLE|WI
C00272377|GRAY FOR CONGRESS '92|P|H||H2FL23047|||33311|FORT LAUDERDALE|FL
C00272385|JOHN COMERFORD FOR CONGRESS COMMITTEE|P|H||H2FL16058|||33418|PALM BEACH|FL
C00272393|CITIZENS FOR IMPACT|U|N|||||19104|PHILADELPHIA|PA
C00272401|DR JOHN HAGELIN FOR PRESIDENT COMMITTEE OF MINN|A|P|UNK|P20001681|||55430|MINNEAPOLIS|MN
C00272419|DR JOHN HAGELIN FOR PRESIDENT COMMITTEE OF PENNSYLVANIA|A|P|UNK|P20001681|||18104|ALLENTOWN|PA
C00272427|CUNNINGHAM FOR HOUSE|A|H||H2VA03021|||23204|RICHMOND|VA
C00272435|MASS CHOICE INC FEDERAL ACTION COMMITTEE|U|N|||T|NAT'L ABORT RIGHTS ACTION LEAGUE PAC|02116|BOSTON|MA
C00272443|AL WACHTEL FOR CONGRESS CAMPAIGN|P|H|DEM|H2CA28089|||91750|LA VERNE|CA
C00272450|FRIENDS OF PEG LAUTENSCHLAGER-STATE ACCOUNT|A|H|DEM|H2WI06042|||54935|FOND DU LAC|WI
C00272468|IRON WORKERS LOCAL 167 POLITICAL ACTION LEAGUE|U|N|||L|N A|38118|MEMPHIS|TN
C00272476|JAVIER D SOUTO CAMPAIGN FUND|A|H|REP|H2FL21033|||33165|MIAMI|FL
C00272484|LIBERTARIAN FAIR BALLOT ACCESS COMMITTEE (LIFBAC)|U|N|||T|NAT'L LIB PARTY||EVANSTON|IL
C00272492|DR JOHN HAGELIN FOR PRESIDENT COMMITTEE OF NEW YORK|A|P|UNK|P20001681|||11768|NORTHPORT|NY
C00272500|IOWA SOCIALIST WORKERS 1992 CAMPAIGN|U|X|||||50311|DES MOINES|IA
C00272518|KLUSMAN FOR CONGRESS|P|H|REP|H2CO02064|||80401|GOLDEN|CO
C00272526|COMMITTEE TO ELECT MINDY LORENZ|P|H||H0CA19074|||93102|SANTA BARBARA|CA
C00272534|LAURIE WILLIAMS FOR CONGRESS|P|H|DEM|H2OK05102|||73157|OKLAHOMA CITY|OK
C00272542|COMMITTEE TO ELECT TOM HAUGHEY TO CONGRESS|P|H||H2TX15021|||78560|LA JOYA|TX
C00272559|PLAYGROUND POLITICAL ACTION COMMITTEE|U|N|||||20001|WASHINGTON|DC
C00272567|DOOLEY FOR CONGRESS|P|H||H2TN04092|||38555|CROSSVILLE|TN
C00272575|FRIENDS OF BILL MILLER|P|H||H2NY29035|||14095|LOCKPORT|NY
C00272583|JAMES H DOUGLAS FOR U S SENATE COMMITTEE|P|S||S2VT00110|||05602|MONTPLEIER|VT
C00272591|ELECT BEN HOFFMAN 8TH DISTRICT|P|H||H2FL08030|||34620|CLEARWATER|FL
C00272609|EILEEN M GALLAGHER FOR CONGRESS|P|H||H2OH10070|||44011|AVON|OH
C00272617|PEOPLES UNITED FOR CHANGE COMMITTEE/J PATRICK LYONS FOR CONGRESS|P|H||H2TN04084|||37160|SHELBYVILLE|TN
C00272625|MCCUEN FOR CONGRESS COMMITTEE|P|H|REP|H2SC04055|||29616|GREENVILLE|SC
C00272633|HINCHEY FOR CONGRESS|P|H|DEM|H2NY26080|||12477|SAUGERTIES|NY
C00272641|CITIZENS FOR MONTGOMERY|P|H|REP|H2MO01104|||63130|ST LOUIS|MO
C00272658|BOYD FOR CONGRESS COMMITTEE|P|H|DEM|H2OH01061|||45229|CINCINNATI|OH
C00272666|FRIENDS OF BOWEN/FOR CONGRESS COMMITTEE|P|H|DEM|H6OH01013|||45229|CINCINNATI|OH
C00272674|DEWINTER FOR CONGRESS|P|H|REP|H2NH02112|||03048|GREENVILLE|NH
C00272682|JOHN CHASE FOR CONGRESS|P|H|REP|H2SC06076|||29506|FLORENCE|SC
C00272690|ALVIN WEST FOR CONGRESS COMMITTEE|P|H||H2VA08079|||22207|ARLINGTON|VA
C00272708|MAGDA MONTIEL DAVIS FOR CONGRESS|P|H||H2FL18021|||33133|MIAMI|FL
C00272716|RON FREEMAN FOR CONGRESS COMMITTEE|P|H||H2MO05261|||64030|GRANDVIEW|MO
C00272724|MAYNARD, COOPER, FRIERSON & GALE, P C FEDERAL PAC|U|N|||C|MAYNARD, COOPER, FRIERSON & GALE, P C|35203|BIRMINGHAM|AL
C00272732|FRIENDS OF CORRINE BROWN|P|H||H2FL03056|||32209|JACKSONVILLE|FL
C00272740|FRIENDS OF RITA MORRIS|P|H||H2NY05043|||11590|WESTBURY|NY
C00272757|VOTERS FOR VAN SLYKE|P|H||H2KS02085|||66611|TOPEKA|KS
C00272765|COMMITTEE TO ELECT STAN BARNES (STATE LEGISLATOR)|A|H|REP|H2AZ01073|||85205|MESA|AZ
C00272773|HENLEY FOR CONGRESS COMMITTEE|P|H||H2OH21036|||44120|SHAKER HEIGHTS|OH
C00272781|LAROUCHE FOR PRESIDENT-INDEPENDENTS FOR ECONOMIC RECOVERY|P|P||P60000452|||22075|LEESBURG|VA
C00272799|LOYAL U S A PARTY (CLEGG PCC)|P|P|IND|P60000270|||39531|BILOXI|MS
C00272807|FRIENDS OF BARBARA MANSON FOR U S SENATE|P|H||S2MO00270|||63044|BRIDGETON|MO
C00272823|GREENS FOR CONGRESS (JF)|J|H||H0CA19074|||93102|SANTA BARBARA|CA
C00272831|RICHIE MARTIN COMMITTEE TO LIMIT CONGRESSIONAL TERMS|P|H|REP|H8LA04183|||70401|HAMMOND|LA
C00272849|COMMITTEE TO ELECT JAMES THOMPSON|P|H|DEM|H2MO08034|||65441|BOURBON|MO
C00272856|FRIENDS OF BLACKSTOCK FOR CONGRESS|P|H||H6OK02019|||74010|BRISTOW|OK
C00272864|CURATIVE TECHNOLOGIES INC POLITICAL ACTION COMMITTEE (CTIPAC)|U|N|||C|CURATIVE TECHNOLOGIES INC|11733|EAST SETAUKET|NY
C00272872|STUDENTS FOR CLINTON|U|U||P20000642|||60432|JOLIET|IL
C00272880|KEYCORP FEDERAL PAC|U|N|||C|KEYCORP|12207|ALBANY|NY
C00272898|JOHN ROY HARPER II FOR CONGRESS CAMPAIGN COMMITTEE|P|H|DEM|H2SC06092|||29202|COLUMBIA|SC
C00272906|TINTERA TO CONGRESS|P|H||H2IN06130|||46240|INDIANAPOLIS|IN
C00272914|CITIZENS TO ELECT JIM KRUEGER|P|S||S2MO00254|||63364|O'FALLON|MO
C00272922|NATURAL LAW PARTY OF MONTANA|U|X|UNK|||NATURAL LAW PARTY OF THE USA|59401|GREAT FALLS|MT
C00272930|AMERICAN VOTER REVOLUTION|U|N|||C|NONE|90025|LOS ANGELES|CA
C00272948|FRIENDS OF HAL DUNNING|P|H||H2TN01031|||37604|JOHNSON CITY|TN
C00272955|SIMEON GOLAR FOR CONGRESS|P|H||H2NY06066|||10036|NEW YORK|NY
C00272963|FRIENDS OF RUBEN FRANCO|P|H||H2NY12080|||11377|WOODSIDE|NY
C00272971|LEVY FOR CONGRESS COMMITTEE|P|H||H2NY04053|||11563|LYNBROOK|NY
C00272989|TED SAVITSHAS FOR U S CONGRESS|P|H||H2FL10135|||33731|ST PETERSBURG|FL
C00272997|COMMITTEE BY MAX SHAFFER TO ELECT A PRESIDENT|U|U||P20001558|||62034|GLEN CARBON|IL
C00273003|AMERICAN ASSOCIATION OF CLINICAL UROLOGISTS POLITICAL ACTION COMMITTEE (UROPAC)|U|N|||T|AMERICAN ASSOCIATION OF CLINICAL UROL|60173|SCHAUMBURG|IL
C00273011|CENTRAL COAST CAMPAIGN '92|U|N||||NONE|93401|SAN LUIS OBISPO|CA
C00273029|DR JOHN HAGELIN FOR PRESIDENT COMMITTEE OF ARIZONA|A|P|UNK|P20001681|||85021|PHOENIX|AZ
C00273037|AXINN FOR CONGRESS|P|H|DEM|H2NY04061|||11753|JERICHO|NY
C00273045|ONSGARD FOR CONGRESS COMMITTEE|P|H|REP|H2MN07055|||56561|MOORHEAD|MN
C00273052|CITIZENS FOR DAVID MANN|P|H|DEM|H2OH01095|||45202|CINCINNATI|OH
C00273060|DAVID MANN FOR JUDGE COMMITTEE|A|H|DEM|H2OH01095|||45202|CINCINNATI|OH
C00273078|COMMITTEE TO ELECT LAWRENCE C MACKIN|P|H|IND|H2MA09056|||02127|SOUTH BOSTON|MA
C00273086|COMMITTEE TO ELECT JOHN DOUGLAS HAURY TO CONGRESS|P|H|IND|H2TN05065|||37209|NASHVILLE|TN
C00273094|NATURAL LAW PARTY OF ARIZONA|U|X|UNK|||NATURAL LAW PARTY OF THE USA|85021|PHOENIX|AZ
C00273102|FITRAKIS COMMITTEE|P|H||H2OH12068|||43203|COLUMBUS|OH
C00273110|CITIZENS FOR HILDEGARDE RODRIGUEZ-SCHIEMAN|P|H|REP|H2IL04103|||60601|CHICAGO|IL
C00273128|LOUIS A MORELLI|P|H||H2CA27149|||||
C00273136|OLSSON, FRANK, AND WEEDA P A C|U|N|||C|OLSSON, FRANK, AND WEEDA PC|20036|WASHINGTON|DC
C00273144|PLANNED PARENTHOOD SE PA ADVOCATES|U|U|||||19107|PHILADELPHIA|PA
C00273151|SARAH STANNARD FOR CONGRESS COMMITTEE|P|H||H2AZ06098|||85251|SCOTTSDALE|AZ
C00273169|MALONEY FOR CONGRESS|P|H|DEM|H2NY14037|||10128|NEW YORK|NY
C00273177|DR JOHN HAGELIN FOR PRESIDENT COMMITTEE OF NORTHERN CALIFORNIA|A|P||P20001681|||94619|OAKLAND|CA
C00273185|GOP GOLF|J|X||H8ME02029||MAINE REPUBLICAN PARTY|04401|BANGOR|ME
C00273193|DAYTON AREA CHAMBER OF COMMERCE, FEDERAL STATE AND LOCAL POLITICAL ACTION COMMITTEE|U|N|||T|DAYTON AREA CHAMBER OF COMMERCE|45402|DAYTON|OH
C00273201|COMMITTEE TO ELECT RICHARD STEPHENS FOR CONGRESS|P|H||H2FL22015|||33140|MIAMI BEACH|FL
C00273219|THE ARCHER CAMPAIGN|P|H|REP|H2SC05060|||29730|ROCK HILL|SC
C00273227|COMMITTEE TO ELECT BEEHLER|P|H|REP|H2AZ05066|||85715|TUCSON|AZ
C00273235|NALANI REES FOR HAWAII|P|H|REP|H2HI01013|||96821|HONOLULU|HI
C00273243|MCCOY FOR CONGRESS|P|H|REP|H2MO02052|||63122|KIRKWOOD|MO
C00273250|DEMOCRATIC STATE CENTRAL COMMITTEE 67TH ASSEMBLY DISTRICT COMMITTEE OF THE WHOLE|U|X|DEM|||CALIFORNIA DEMOCRATIC PARTY|92648|HUNTINGTON BEACH|CA
C00273268|COMMITTEE TO ELECT VIRGINIA RHODES|P|H||H2OH01111|||45237|CINCINNATI|OH
C00273276|OLIVER PARKER FOR CONGRESS COMMITTEE|P|H||H2FL23054|||33066|COCONUT CREEK|FL
C00273284|GROTE FOR CONGRESS|P|H||H2OH01046|||45248|CINCINNATI|OH
C00273292|RURAL AMERICANS FOR FAIRNESS|U|N||||NONE|59442|FORT BENTON|MT
C00273300|ORIEZ FOR CONGRESS COMMITTEE|P|H|DEM|H2CO05034|||80120|LITTLETON|CO
C00273318|DAVE SCHROPFER FOR CONGRESS COMMITTEE|P|H|DEM|H2CT04027|||06903|STAMFORD|CT
C00273326|GET A SLIGH PRESIDENT IN 92 COMMITTEE (GASP)|P|P|DEM|P20001798|||29577|MYRTLE BEACH|SC
C00273334|NATURAL LAW PARTY OF WYOMING|U|X|UNK|||NATURAL LAW PARTY OF THE USA|82801|SHERIDAN|WY
C00273342|TINDALL FOR US CONGRESS COMMITTEE|P|H|REP|H2MI09061|||48446|LAPEER|MI
C00273359|FRIENDS OF JOHN MCHUGH|A|H|REP|H2NY24036|||13601|WATERTOWN|NY
C00273367|RON DANIELS FOR PRESIDENT|P|P||P20001806||||WASHINGTON|DC
C00273375|JAMES GLENNON MAHORNER (PCC)|P|S||S2FL00144|||32202|JACKSONVILLE|FL
C00273383|CHRISTIANI FOR CONGRESS|P|H||H2WA06046|||98407|TACOMA|WA
C00273391|BILL STEELE FOR CONGRESS COMMITTEE|P|H||H2MI13089|||48185|WESTLAND|MI
C00273409|FRISA CONGRESS NOW|P|H|REP|H2NY04079|||11590|WESTBURY|NY
C00273417|FRIENDS OF DAN FRISA|A|H|REP|H2NY04079|||11576|ROSLYN|NY
C00273425|73RD ASSEMBLY DISTRICT COMMITTEE MATCHING FUNDS ACCOUNT|U|Y|DEM|||CALIFORNIA DEMOCRATIC PARTY|92545|HEMET|CA
C00273433|COMMITTEE TO ELECT ARNETT E GIRARDEAU TO CONGRESSIONAL DISTRICT 3|P|H|DEM|H2FL03064|||32206|JACKSONVILLE|FL
